customer_id,customer_unique_id,customer_zip_code,customer_city,customer_state
c173afff5bcf226ffc8c9a1975910f39,6cd315c36fcc1a203690c2bc092d2136,6162,osasco,SP
125576f56c96afc30bbf1bff503ae516,76d1df67cfa34a2c4606537d54aea0f8,9371,maua,SP
d108157033079e1a1a7ff80773654263,3bf67d55305b73f9028d80344b68ddc4,3816,sao paulo,SP
ea61c8208a16fc3b6e9aa23568000749,c72bfb680bdbeb137f098ac6ad5338b8,6856,itapecerica da serra,SP
6cf048ee948a79b9d946243e1e05fcf1,e5d4f3b301959c88077a062efbe3ebf9,9781,sao bernardo do campo,SP
aef25365c2c16bfaabe4dd0fe95cd9a2,6b999f361fb30b6274f1f63aa445b6bc,5056,sao paulo,SP
a58973d74af74554a3396964dc19c1ae,9057341f069a7cd937c12cb1f46b6e81,85301,laranjeiras do sul,PR
e3ad01bc69a7aa6673d5213844440e1d,f9d3fcf05ea9436ffe8f80386eac7bf4,25710,petropolis,RJ
055969db327a781fd3d88472468519fd,b69b6115798a2e61e52386ad74cf9371,4146,sao paulo,SP
aacd0f72bc1408e27d30651f960d732c,e6559e513d523a4595e3395b21b6a037,41180,salvador,BA
568c81833b6a399048abaa240f19927a,a50a178109bbb6f23f240475d47a5c0f,93700,campo bom,RS
4bac80629229a5f4df8a9d643c573a7f,3c25f47ab68536a1d3d6b29b9c8b7e63,13330,indaiatuba,SP
671186c545524a3f09fc6960c23bf20f,eb33a3090da576bcfcee898e3b6ec45d,5783,sao paulo,SP
88d44020b4142f4668150bc2a3c9530d,55845d91497951227fd70e450ffb35e0,7914,francisco morato,SP
b1af08103e1e17838522e5b9fbe2ed11,92dcd4992a1c796d78efe76628436880,30610,belo horizonte,MG
5f52141aca781f06028905d68b4a60d6,0fd475edfa0b61c59ecde6f89c21dedb,61920,maracanau,CE
098c96d2631a752965edeaafa21b307e,b01d57cce1bdc5df0c455a58f3f81738,79940,caarapo,MS
3d28d14c658443737fdd829791fa639a,0db98973376d0cb34259fc975bc78f04,3143,sao paulo,SP
61bfe54a45dc8c5cd242f47818eb0964,7ad35b51a2a748335b713c21ad5bc328,89237,joinville,SC
587cd029767db6468eb78ef30fbfef36,9ac6444ace455b3120db45d86abfecb8,56328,petrolina,PE
e15daad9efaafb0d4d10043c9ca77e7b,a1b3368fc2fbaee34a19608fc1eb4a4b,87083,maringa,PR
e41024577c0be0553a143f9189d61862,c477eeb763c6b24fe733bd8d2ca39045,36016,juiz de fora,MG
8502ce27e2ea63b7a6f45a3c00f82f76,9a0ebd74a3b2f4f460405fa665807864,3659,sao paulo,SP
252e3019a511578779f6b9b0887ced45,b3b848947781eb712b3692c918987950,5007,sao paulo,SP
2ec3c08e30b58b6ecb63f16a7e3d9802,4787c0603659db901f2b746f0fd77f1d,1135,sao paulo,SP
2ae5618c6b6cdb298dccef0e69bc7850,68e3b9aa8653faf591d8e33d5154e325,96506,cachoeira do sul,RS
91782546f0bd21d4a6f5afcc8487dc7d,63348c0ea1d8f74fa1186ee7a2658aa7,29230,anchieta,ES
786b132ea5316b4b8ee43854c89e1ff6,d3784a43ee527e6e52f1805d0cc80bdd,35460,brumadinho,MG
bfa946d6497267cfd3bf8cb0217f6a5b,8dca5794b4cba889e5ee8c05c9ac68a0,22793,rio de janeiro,RJ
b81bc98e6a37230863c0cb4f71c0c9b4,fa90b2a9a8f5294a5c2fa9f7101e4e85,3138,sao paulo,SP
3ae75409eae0fd9abb6b38503c7969ec,d8d94c812be68b5db02c9b4bf03fd1d4,93295,esteio,RS
91489087a2f86dd3476f0d949946aea2,7b1af6c1d00a207d73873832fc6d18a4,6112,osasco,SP
0403515b897169ea1b001e4ea602bf84,4977be3752099d95236a84a0be07e02e,28680,cachoeiras de macacu,RJ
757d6a64e897b3558f5714458cf6b5a1,fe97a20a987dd0adc99328b52be73c4c,16901,andradina,SP
e7bcaff19f8b12cf07de86e2796652d3,d445cab50a0ecac66c15aaec2ef588d9,22230,rio de janeiro,RJ
a0f90b7e2bff101eb8d56969e719f2c8,41c6e98c036977d2de4583e738126548,8111,sao paulo,SP
b6ee22d5dbe6ff4f160e31c63e97215a,7849336c1b7785f258ffef06aedbd216,13905,amparo,SP
1cfd4ea45437f523559fd5cd23d8fb8c,4112a2a9ff69e332bdbb22d35467e986,51310,recife,PE
f5eb470638c9fb7cd5e5131ec5cc7b04,2e9187ae2c4b625f50797a9aa9452c08,9351,maua,SP
e9e123cd1d3227c217e8157b72135287,18f3c391b2784def4044145a5214205f,8330,sao paulo,SP
ba12c461af37457048f420e37de2abab,c68949b701afe5343ce845dd492772e8,97700,santiago,RS
61db6421e5fab4bba7bd2db218fba49c,1c628081cb579ed6035b9aa8614e69f4,14057,ribeirao preto,SP
8fc60e16052091db99046ddd05cfa82d,324ba75d05474e0c1cbef8c0ad257a2b,16021,aracatuba,SP
aacd86ff2dcccca69c8300e7312df450,475b371565fac3dde82974b8c43b89ed,12608,lorena,SP
3095dd80e5ee3e7f16667ca2af5d7f7e,790982964ea7e540a4b70e6b505cf90d,70743,brasilia,DF
28ffdf44f3266140740ff47770879765,f5f988cc84c3eebe07da6c0782262a1e,30310,belo horizonte,MG
634ac2ca3280b01fbacfd73c3374cd02,0a3345dbc265fd412b0098f0b34d3e44,2402,sao paulo,SP
9f706c5702d3f84250726d4d46078caa,f74245d74d7011f608c159a1a420f747,48830,quijingue,BA
9d230297f9a4605495215839109905b0,312f79c18a73bd1fa8d8cab58a6d7df8,4917,sao paulo,SP
eec30b788184a6d93954fd5e82c48add,e1399e9f6a55f443777d138d1c40bfdd,18410,itapeva,SP
6ea7da4ec82f5312d79d3b27608478bc,fcab9346a63e15349572e6f396f8b213,76340,carmo do rio verde,GO
fe11d27a155ab2ad8d59cdcadde0d9f9,3f4265aac241999625e521ccb38ec1ff,4841,sao paulo,SP
7635521331d89d14ac8b9e2b50a8803b,37c6657da11f2828649875864fdb14be,70660,brasilia,DF
b55dd01c30f88d056110458becba6bb6,46650309632bae65395fed1019b3cfdc,22460,rio de janeiro,RJ
85196fa7d9cc267bb18a09a42a320b84,3c4cb2b66634c5bef7c5dcf38f09cd78,3113,sao paulo,SP
47159eaf5092747bb560f38b5acdd0da,6cfbad53d4f179f70fa6016ae164296e,6867,itapecerica da serra,SP
8c4958250c5729af2c5a6ce5faf3e16f,f70e6ea5696be3e679598b5be0cd9bc6,70774,brasilia,DF
ed6f8d78ff7bebeca70e3cfecae8eb38,df8a0c4f03f7fda2fe02e066b9298633,41950,salvador,BA
cff340f8a8a36080e75e9c07c1057750,2dd5a49b95790fb0f14e49a675906cd6,3130,sao paulo,SP
9aeb9ff1edd568a9d4f18a7e31c872c8,45c30049d2e437e74c58ee897800fb2d,5141,sao paulo,SP
ea0b4bff98df39909d0bab62c60e0725,1b81fbd932b177315dc75c08b7c03c65,9860,sao bernardo do campo,SP
d7f16c15e8f7db3c67cabac56e57ffea,6aaf63fde5ca8cd6d38424243590d439,81810,curitiba,PR
ec56aa1dd27414bc3995d48550973d64,2fc813b40f2ff34eed000dcc7df6e4a9,71931,brasilia,DF
5b165ab5c9dc4074ae3700e3be9ea23f,842c82a05fe60d689e341d5c9f33f73a,13091,campinas,SP
cadc3ba7b24012a7bf18d316c2dd6c6b,133e7e64acd392c91ef17dc92fcd0128,8411,sao paulo,SP
aa820cfb98796d553c3c534ec47b5408,dc9c904e32d80642b359205d9aedaff9,25922,mage,RJ
9ed50d8deab882be4daad281cf37b602,56f0159fab94c568522d0ae455536bf1,29060,vitoria,ES
25b00f5aa11b21b76df976c3642f851c,79e922ce9d4f5b4deddbf56dcac14806,37557,pouso alegre,MG
a4fdabd3329523ce20c34c680ec39839,178330f0a0bcf3f47c935efa2a1973c7,13840,mogi-guacu,SP
1739dee582d93a96f098d56b594919c7,7b0a0cd8cb6f2a060679dd9bacf03fd9,21620,rio de janeiro,RJ
a09ea792622cb7d5b7b82010333d8324,9c69026a562dbc87fac55903850a1b66,9181,santo andre,SP
2be96fca21c76342a10ba5db9b69cede,7d3da91795c9b1a411fab8c82448b8ca,12922,braganca paulista,SP
7b9486a54f0d06fc8e990220b029920d,57844d51722207fb8815173870246dd3,28616,nova friburgo,RJ
84b76e9f9c9791f2ca2756bf99e471b1,f37230f81e6b31a1c64bb65973fe4cc1,32685,betim,MG
4931b387cdb965048baa6ffd78ced9f2,71bf7196e65cfab5ca998bab2ebe3362,32070,contagem,MG
16ad5865a7312961bef41888610a109e,84c4f3f1080ecaf3da6d320384c60146,86020,londrina,PR
9357df5cd335e221640e65e674eeb3ff,e06ffff2eaad0b6c96660a260e43d8aa,27130,barra do pirai,RJ
526caafeb47b743834c8e21b5faed622,d88e864efae1c993d594967aac79ce2a,13590,dourado,SP
3dc0c2303d013b87d11d353c2b23ad80,400028a363e9857f1e56833f2be713a5,22780,rio de janeiro,RJ
463562616569ee98ff487ee7cdddf6ff,2428f4224d9c03c5d4ebf22537401fc7,36700,leopoldina,MG
a5f4affe5051bdcfb83b5d94dd38fb07,ab8e23b541656451d44079e20347f571,88338,balneario camboriu,SC
b40a20f4014af9d16d3239b690c5a626,8411ef4ebe0b18e75fd75efde5455e15,21941,rio de janeiro,RJ
758bbbd183263ddb54951ac5230b9aee,72258a7fb6515ed042d277dfe4c2cb12,4864,sao paulo,SP
864b6e5515568a915e535a341c973ec8,98c739ff73ba1541f4c008e55f30a25e,38010,uberaba,MG
449ab05f99d6b258c918225bf682d6bd,49a12f22e0b74c1dcdeed2ac3eb60a0c,3807,sao paulo,SP
26696cdfe4c66b1abbb78c250b2e9cd5,097c970d4d48da9a92847e353c8f1686,13820,jaguariuna,SP
24a7428e950dbbda9356425d3191e586,cd4e9fe61b979b8758a910b68e0bc9e6,11065,santos,SP
ea83ff51be836c1a1b8e5d9ac1f207cc,b1897726f090b033d93dfd645e877754,25010,duque de caxias,RJ
27c37fcecd5af3213c4910baf9a7d1d6,060743c63d9c6f3debcf3f390b0b2da9,5145,sao paulo,SP
acd35d862cfc0c1741ab3d368c4d341b,be7c06fc301ff03be9fee2634cd304ba,36415,congonhas,MG
0b1386cbf11b90777319aabff481f5ab,5f2ec485da1fb5b4bce0fbf413845a90,83331,pinhais,PR
fe39086685f95933fda7f32f50a9abcc,45c327d8b3ca237bfa0e0f6e77de9fb7,4920,sao paulo,SP
248307eaf63a58203c675fccab2d1002,370cd3b09ea745fe047fd11db7430441,53370,olinda,PE
a521b24543a0798c2e47274b14267f40,993d9a0e5fd88247da657a4c85fe72b0,24220,niteroi,RJ
36ecc6ff2c4a59fd150e9524b12b9259,2185937c8c6a63a563c1c02e287274ce,4447,sao paulo,SP
1afc82cd60e303ef09b4ef9837c9505c,edde2314c6c30e864a128ac95d6b2112,2995,sao paulo,SP
c77b56f255a88e2d52bf861c376bf8dd,4c29ad3f71e71c31c6e2a860330cc9a8,1218,sao paulo,SP
2754a7cefac9fb43b30e62440b7f41a4,062933ff315c2b7a8c4a302a115be4c4,81925,curitiba,PR
3907d7c4513f0a3687e30d5106813a01,3587e725eea92ebd552d1606ec6cd58e,4439,sao paulo,SP
dcc777d07a081464e7a71921cc13cde0,671446536e718375a0d10d2af3562788,18195,capela do alto,SP
9959467a8562a7937386de4cdc07ae13,9a532d267519fc583312ee894c9fa405,21351,rio de janeiro,RJ
24b0e2bd287e47d54d193e7bbb51103f,00172711b30d52eea8b313a7f2cced02,45200,jequie,BA
c421c11493ae12b2aa0d0e455f015299,15c9f1f3d32d5226f79571a100a8f7fe,5271,sao paulo,SP
cba01256a91cbf13bd35e735b8a5fdd6,e540a3a7ed5d99abf5cb2c8c6e8a867f,8412,sao paulo,SP
0c61d5a89f3c2614ad54d1db39a03186,39d6e50625a51a618c2cf02a026231c1,22610,rio de janeiro,RJ
8e4bd65db637116b6b68109e4df21b84,b33336f46234b24a613ad9064d13106d,4046,sao paulo,SP
e4c10b1023a914383b510aa47f043bfe,eb3401656cd6eaad985629735dc1c339,36570,vicosa,MG
f0dc368b018c4102a459934a02118a1c,b767ddfe8c6a388587c3abb6ec4b464a,35790,curvelo,MG
d6c52e7cfae2c1fda93a81b706555188,76b194442fc813ff3951595ba43e9dc2,46100,brumado,BA
17ad940941a7926e0e82b5a341f5b3c6,64ec22ca5360b0d710270ffcfbf5f550,41100,salvador,BA
0ce02066b6e51b9fc335c98572058d4c,28e07ea72e001f7c0e41af944fb30d58,33400,lagoa santa,MG
e75f17743ce11c2145ca3f188b8acf0a,e89cbac27107d19916fbcd7ce9c9ac25,4830,sao paulo,SP
2fee3bd742b24eac0910410fcb57085b,9d42d5ee226121b6dc867197ce0529cc,76230,piranhas,GO
0472271024b60ed1f590ae051238741a,37983ea49264e00421faeb401761a344,39402,montes claros,MG
196568a17e905501e428b29ca61042cf,df569c11f683341b1700e5fb24b76416,3184,sao paulo,SP
10926161cddd1f0ad0e0c705109a334c,e3fd1a199b27f1935b30d601e9ca7765,39400,montes claros,MG
a48f23629566c184d8b0fa22e442bd88,9645d96362e0503554b30d8e71d47a73,22793,rio de janeiro,RJ
22e9b06384774854fe0716250ee2ebee,2e68d3ea72cb1eaffaa36ff12afc8aa8,26299,nova iguacu,RJ
6c80407cbc3d1710a3abffea674cc1f4,b7d3b4f8da39c2b27404f53ef5f74be6,17980,panorama,SP
4d0f9fd6b7fbb1739372df2ef5693ce3,db1e986ae1df222ec34a9654c73dd73b,26313,queimados,RJ
b84d3d35ec76f19c7eeadc496e823390,6ee675c835d3c74e813ba0c547d28c38,12510,guaratingueta,SP
e5540278ba88da3db9ae1482cb3135bd,7f3f4e92260ec6fcb7e9cdfdc2b231ac,14780,barretos,SP
79c5eed952e748a096abe752f04b6478,708acb99f1c8f08264b5064e49f3084a,60410,fortaleza,CE
fc81aabd2d2964f3628687e82557a107,91730c99951735fb4b54c4a85eee0dbe,13255,itatiba,SP
ea75bd99dd3d578861b85d1d1f28b903,ebbcd2a9e626bb63de5ae9bb3357d2b1,21610,rio de janeiro,RJ
b2dfb42b62eed0666aef0b9e660de51b,5c06277d20503caa9cb14e73fa109302,9400,ribeirao pires,SP
fe93936e114cd096f6fe9b875e9e56e5,eae1c6167bd7b68ccc43df0a97051c43,76310,rianapolis,GO
4573cafdc710733ba3ac33f2293667ad,a01cd3babae6cb01833af5e5f668bfe2,24746,sao goncalo,RJ
face248ece2a747c58f14eb3d1ada150,3ee0df2e3af3a4ae8d010855f20659e6,15160,poloni,SP
6a909b62463d9c6cc4126cea7af3ad59,7b06aa5473c44b8e05b9eeaea702f1a2,4026,sao paulo,SP
fc77c4ac37e4b4fb64df2d68e0ff93dc,6fcc3c7c1227601b827b17ec3960b1c5,6765,taboao da serra,SP
bea4dd01f3c88de870e94eb9447bc0d7,3e7ae105da658a01e2fa1a430464a5ae,21730,rio de janeiro,RJ
c7cc70a59fb54a90b89405c8e34f3a67,6019a3ef0b1ab2d5e36ee4de2d269758,4849,sao paulo,SP
45c20449fa0e246600a384e74176e43d,9459c6a0c2fac25ee571ab4d9f18757b,38150,verissimo,MG
a470dbd1e941a09ba3130dceedcb4822,2c5ff1117575aa29de30d6ad663836a1,96015,pelotas,RS
7033600dee5ca5748733e816de91d495,e0b26b14a6b4c1b0ef2b31449a795edc,53525,abreu e lima,PE
e085f7dd45cff397f388c800b5f5c7a2,4e22aa08fdd6afe3b1c9d0adc23694c8,22723,rio de janeiro,RJ
e88a38745875de352d6a135b7d3f11af,2cd2f63f783343de79fd5a430c8b6d43,18603,botucatu,SP
88054508f13c781d3fb0e8db2c7c7c0d,860d42fc983e6777578d4e12ac80e5e7,89801,chapeco,SC
b05545f6be20fc92df2c3302db38118b,1ddf57bdc6564226038a3f10ab881054,4619,sao paulo,SP
5cd705f1c11d370de00ac8b8cc995205,3bd249eccb021f91e1dd0b4fbed24c68,96085,pelotas,RS
9f3e6af406a610a1715b84cba194cbfc,81c3483b8db1fea5572055787a30294e,13562,sao carlos,SP
f9f0cae6f72ac7bcdace53158b1712ef,c82e728a76f784230c3b9e9a1a8fb055,35931,joao monlevade,MG
1435646705531d9d7ecba595d247bd50,d236006dffb32725e28fde955d09fbc5,13930,serra negra,SP
2d31f217b1ae10b6d50d1a70d839c20a,0936b59e52d209d5583eeb396f2e38cf,28022,campos dos goytacazes,RJ
62d95451cf4bd1e5cba9bd985a0036bf,e6172f3a0024da5731b8374590522981,83085,sao jose dos pinhais,PR
dadf22295412a4a5f2b94a9baca6831d,475d4eb16efe698064c2966acd62584c,5161,sao paulo,SP
bf573f9422c8f6b435a16123951aa62d,05fb7ad3f212649bbc0757d0ce36851a,24461,sao goncalo,RJ
0b451ba5ecdeaf9cb93c0a67c92c29c8,fadc694fb572f20bbf62f2edf3c8a2bf,94035,gravatai,RS
7241aae1af5ffcdb5411a9d23be378ea,0cd7d20504975ef3cd878aaffa80e482,20241,rio de janeiro,RJ
7a978996d97636ab682a47e1ec07d7be,2218f89eac9d38f4aa3f7383eda52a9b,84020,ponta grossa,PR
46028ebaf457355eafbc425f0cb49470,a234c963cbecfb8854f1da84e687bacd,5271,sao paulo,SP
4a8f8b4023b581f949353edb7a9aa2f6,2c83a7adbd3c147d4fa3074a68dd2fa6,70835,brasilia,DF
efb499a8d034abb338720bf31027b0ba,ef2fa69376ed37b630703fbff1a3f688,99890,maximiliano de almeida,RS
62ff903909cb86e2b07156a6d7cc48da,1b277f8bf9377e4d88b9022df406e9a6,13487,limeira,SP
0c322573ba503cd7e758af29de300dc3,f058a2cc5e2d85f398f29928af6436d9,28685,japuiba,RJ
3efd6634c0d7ebbdcadfb0f56b75ceef,1960e8d5fdd49ad76ece55ed57555f42,31615,belo horizonte,MG
2fa3f0808b4fc4e1464bfb5bd2229300,c582f7d8bdd468701cb419b374e819de,25040,duque de caxias,RJ
cb42e9b62886938ce8d9bd209bc68d09,602438465b89ae09e0724d4961b7ecf1,89229,joinville,SC
512b6230960174ed572f2d70d3db6e89,0a3f8040b6aac1d8add29db655c3e463,2118,sao paulo,SP
99e449385ee6826cf1c1fa828896ac55,cc46231d33a6bf86ac3283d3383b48d4,6056,osasco,SP
751afe39178177f80c8df554fed9f53a,aaf15d285622a5955ded9756e0cd33e6,22461,rio de janeiro,RJ
ae248597049fb44138b7cc721eb5bc5f,00fb9cc86736fe3782dbc828a2eea4a6,11497,guaruja,SP
8ada54b341ea8d687905f7b02315c91c,a890cc518af3381526a1123908b19457,18087,sorocaba,SP
91f2fe378f8c723cbdcc798e3164c9d4,0977cd50786b1f5d899cc3b93989acea,54360,jaboatao dos guararapes,PE
123ea921911488038083321655563493,9f075d1dd41ea5487577d578521d8f77,5083,sao paulo,SP
d3a853408a30f995900bcd86f3b13923,ed200e7b5f234f298db0b45bfc977b32,6826,embu das artes,SP
116e61267da6ef3a47bccb205a073257,2178127f99d6c2f5dd2e038ad2df804d,28640,carmo,RJ
53fbb5977b5be09d58bdbf09c0f73f16,b19bca3a7e6091b6d3e744546205a1d7,13060,campinas,SP
73d003b6671d9702bf0a757cc4571529,64c1f6578fc8defe1f9f6491c2d0f0ed,29010,vitoria,ES
cd2cbda774b55ed42201a5b613a45a6d,f22da779a017ed42f2c4e03862584885,35930,joao monlevade,MG
df4d74be9d8b7c457835b674c08a1360,b60d47f5f8de9fbc6cf1c1fedeab9f0e,24230,niteroi,RJ
92d816799e81ea5cdb034d077ddbab15,2b8b340d292b5de57a5bd3f9ae6c0832,7241,guarulhos,SP
10f1f9be58b2f03349c40a280166de70,c5404efaf3af6f9c0e2746421c91ed22,7181,guarulhos,SP
4aff0525ed33bb9584667eec7efa6d90,16436f5d6e237ac39cee3c60992abae8,13205,jundiai,SP
08b0c3ca77cbc85b646e774a1ac760cc,969a073e5e07991b03418169d7fccd36,21070,rio de janeiro,RJ
7a4f8eaebcf61c55ecc1812c83311787,2866c9e957865287f7f4256f0c91c9af,19902,ourinhos,SP
1e72e36effe5b90ecb0881fd77496950,c5280d077fa35b698b4b3feb5ed5a237,6401,barueri,SP
79e685c7b24294ea3ef5043b2a5e2300,d3e6520dde5fda9917fb56ffc3066d66,99040,passo fundo,RS
0afbb6f8aba5a498f7798efad83ae3e8,7e346fe1fbb33fd82712c846d2313d16,29170,serra,ES
ec862d3ecc84eb50ec17e5c261d55088,a3a6f2d1b8311efa1f58c7755e022a4e,5782,sao paulo,SP
64a254d30eed42cd0e6c36dddb88adf0,41fc647b8c6bd979b1b6364b60471b50,89288,sao bento do sul,SC
a059473225838f7005cf82e2f6b9a18d,1df28da6a384e9822da017c6d44b0656,89130,indaial,SC
672341d53a98728f79fb5b46a0fe859e,af096bb816f90a11731e6b258a785d85,2996,sao paulo,SP
429fb96c99c8d00bc88317f8f9a3fb4f,6cc912d1c55264833107f685747bc658,58388,alagoa grande,PB
9fe71cf3d38ed8a2df5d20cef8dccd9e,7305430719d715992b00be82af4a6aa8,91210,porto alegre,RS
8b3b5d469cfb93eb08d252fd0120c676,4bdc96c9e8db57f4cdc94e59eeb987a8,38750,presidente olegario,MG
1278e26f72676a29d4f3e6ab0520fee8,bb24756b504d3629fd789f20abc721d9,4195,sao paulo,SP
11f5f5a4b5113ed59df85853b97156db,b6a579c62be83db3dc6d5007803ae5a5,13473,americana,SP
bbfa2abd07d6ddc2845d37b1487e3d34,eff3b66ad5e3da333c467dec3b4f1f43,6810,embu das artes,SP
716cc4c139536f08fd1ebf0a8e6806d9,d8ea9b2a0d3cf3c5322773033b9d583d,27542,resende,RJ
05e8586e1ca488defddd47b5be9179c3,f053e082c3563fa331d4cd0c5d8ec177,18132,sao roque,SP
8812ce9218b761790dcae63909af684c,1e9eeb2f925795e8b93e7e35e8ae3561,9820,sao bernardo do campo,SP
9028854a317912520dcf23f527c7363e,19e465b2425e224ecd1105cc34d2576b,29144,cariacica,ES
989d0306f46bfd75ab52c21c9d307679,c37b132f9c63622c1305a629a6fc1976,22430,rio de janeiro,RJ
656cd8804dd6e53c365ce118a74c11b9,54f2421a01b0875cd5edf914947bea96,19911,ourinhos,SP
91a792fef70ecd8cc69d3c7feb3d12da,0bb98ba72dcc08e95f9d8cc434e9a2cc,36400,conselheiro lafaiete,MG
ea6197a226b1b7b0f681eb146cb70665,43d8a0473c80d3f374a6417572d8dd14,29600,afonso claudio,ES
def0f35e7eeaf2031d59dcca9bd56bc6,09e3b78372517508280cb92962edb83e,84031,ponta grossa,PR
0af1c58b035366f36dfa7bdde00b27ca,a41b86830f14039dc56fb5a1879879e9,4544,sao paulo,SP
218748ee4a5388be76c4b35fe97f92e1,0f236e51bb703ddf0e311f3520600065,55350,saloa,PE
898c1761bbffa916c3449f48099bdc32,aa27c6ce2d6e0349d02ca3359c3cee4e,1409,sao paulo,SP
2daa54fc002886fa8a5deb96d1be1540,8aae6a8c1eb71462555384d7021c8bca,5083,sao paulo,SP
43552e5bc02e24bd04469456c6a9c2b5,4502d5000c52cce9c171905b831cf770,19273,rosana,SP
4ff4005a59f62227c1bca8e0d84f08f7,20501a5c0c49dd3e41e22d1f59f5b076,21041,rio de janeiro,RJ
9d0b431db3b8f71e53aecf9af8ea0b27,9641f1cf48626e09ff0d94f3029b55bf,26520,nilopolis,RJ
d3e3b74c766bc6214e0c830b17ee2341,e97109680b052ee858d93a539597bba7,35400,ouro preto,MG
065e7c1d44ef05198ae2fd617bdfa533,69f77a5c95274b457961a385dad5edd0,22775,rio de janeiro,RJ
cea436373ebc00f078516007dc42df58,7602f4c1c00cb2bd7247068e613b051c,3189,sao paulo,SP
df8b058faf864132d547af9104fed550,22281fffb7e3bd0e2439cc5cdf080bdc,4384,sao paulo,SP
a701194f0a767e378a77e2c59b151d65,40dc0d63ed50acb10021a6619e97d8ac,24210,niteroi,RJ
6b362121207fe289ac370990e1df46aa,d8dbc26b88adf5cc6516cbc6ca89cca8,15155,jaci,SP
1a90988c0f84b38f929c3700bfc2b122,f1d4d4fa44bfaac776ce5b9812ac66d7,27321,barra mansa,RJ
df4884b24ec1115c29871b4fd641105c,2a2a35883d0f04349002038689e65cbd,24365,niteroi,RJ
02036d14d9326c01a123bd83626d48c0,59d8d1ea35c02a6a070ee29944b0ea86,22773,rio de janeiro,RJ
2fc76e794f900143d8bfdc6bda3b36f8,7a311716cb061e6677b00589143f4d5f,72622,brasilia,DF
0e4ecac582d45f4fe67305137a662cbc,220bcdd6ae284ed1a273d99003fa8a0e,4516,sao paulo,SP
e9dc3eb04f1bae4f6a3e8f939cfcef9c,3f7c242174060c29fe7307fb722a6dc3,9060,santo andre,SP
fb52eb341179dfe943f35912b96505e8,abbbc29d7ef71aed05639fb309cc2a1a,33600,pedro leopoldo,MG
1ad3e0ada7c941683f3dfcfb804d01c7,6d3e2068f616ba201cb8cc08e772b0fc,87083,maringa,PR
e3e12992b74ab5c23abf9a2d160af158,4d8f12bc9b7ef020d6728530215daca7,28470,santo antonio de padua,RJ
d88417bc3b9707f2220383d7020ec888,9952c3ccc4352779b44e99bbc8e8af5f,94150,gravatai,RS
5a520fad2773ec61cf87a9148102b873,becee58d2a6a9bbef09f62bac4d11ffe,4347,sao paulo,SP
2de73f1de26fc95d24c3f33ba8ed023e,806dc5677f50c4f394407b0f6d820d6b,39650,minas novas,MG
24009ff993f655cc3bd6644de9970739,0718d96349a80323476a9d067f408814,13209,jundiai,SP
650fc77c61193bcb71fa5d86793522f3,f651164a5ce5c8590371a1bbcab5627d,59300,caico,RN
e818bc8add3d282d02b2eb2f64406645,9f77a153eb2afae731c6e94762dd9c74,86010,londrina,PR
266ebe42426f177e906e396c69a3d170,1d4da2acce7d673c4c8a1fc7dd910928,13050,campinas,SP
7cceb5f2b585e4346bea1666d6c88c63,5d0ec024dbf94abb8f9bd5081b9898b2,20940,rio de janeiro,RJ
c78bc72d6f37cf261d7a381fda4bcc82,6e99e7518783af4ac50fa17eccd278b7,87290,luiziana,PR
95586af7599c2494c788eb3fc596b4d8,096dca2117ebbf8485711b560431f8ea,19880,candido mota,SP
638dfe18f83842f9fa6d9c8ad68e3347,a19894006cd7b53c531c22712179d9ae,60353,fortaleza,CE
44eb37dcd809e369b7e2831135e98cf0,aff4d64702c3e109a12e2975e12f1421,90010,porto alegre,RS
2a1051b096dd40c017d64c995cf8afee,415b073d153528fa1ed35a42e39945da,37470,sao lourenco,MG
4dfee415924b098c74710e32070db47a,47ecd04b2dbaa149d1fa634dc8b2d8d8,13076,campinas,SP
42fb1d5face0f66d488aa7b934bb6e2b,43ccb0790ee9a0c81036189eba431455,11030,santos,SP
678d20542c7e73359dbe7f13acd6a4f1,9c2585f927eee84bd3856201a2a1bc96,13216,jundiai,SP
eee74b2a9aa0989243d2793c1a90fbf6,a40096fc0a3862e9e12bc55b5f8e6ab2,20561,rio de janeiro,RJ
ba3c543c2b495c38f9dc47b4814c7b32,1ac5dab85412d6d1e4a731ee0a19fdc2,2672,sao paulo,SP
fa52fccf0dfd67b8d1ed46b288088853,074acf213b06cda604400cbbcc02a4eb,35164,ipatinga,MG
5cee9f79d252c40d237aecf38cb30e0e,f9f9d458425d72d9096af80c3d2b174b,87020,maringa,PR
34477fff7db585afabb325d9607cc560,14890ee87a5f29fd666239e94c6f3b30,28570,itaocara,RJ
14aea23889a3ead6c3e374e322f9e75a,d7827cab7ba2fb2de1ffe346e362971e,63660,taua,CE
41e8e79dff11a420fa5f43a7fb053034,91c67a811772d808280aef6376d4062b,38410,uberlandia,MG
ea9e72efe082008da9a82676a5d0c345,64df076fb557552498049bb07ed1cd5f,22610,rio de janeiro,RJ
ff0d62f8be4c098e6306f39bc6ebded4,ab26557b289641b505abd795c0913683,35620,abaete,MG
29461056d55b904562da2d9698e6a923,3ee4fae0862a2163c65481a46fd3469a,85615,marmeleiro,PR
f51c617d5ac6309979b1c223ecacf9b4,153dca32dbf814bfc54d3d5598365111,13050,campinas,SP
